idx,label,parity,prob_0,prob_2,prob_4,prob_6,prob_8,prob_misc,top1_class_idx
512,7,odd,0.99967086,1.3590892e-06,0.00026987793,3.3595254e-05,4.0903413e-07,2.3911578e-05,0
513,8,even,0.0069070305,0.00012654022,0.0019617046,0.83099097,0.15973295,0.00028074713,3
514,3,odd,7.451864e-07,0.95254016,2.0839391e-07,9.544631e-11,0.0474563,2.5510237e-06,1
515,6,even,1.3608071e-07,8.5888445e-07,7.1760525e-08,0.9999989,4.476053e-08,6.9179156e-09,3
516,0,even,0.9999945,3.0497696e-07,1.2078505e-07,4.617026e-06,2.1446209e-07,1.570971e-07,0
517,1,odd,0.00072184077,0.2348149,0.0019131996,2.9823495e-05,0.7597822,0.0027380108,4
518,6,even,1.3306017e-11,6.3549934e-12,1.7637733e-11,1.0,5.744864e-15,2.7421487e-14,3
519,7,odd,5.630953e-05,0.999943,2.8787381e-08,4.369172e-11,3.5793124e-07,3.144729e-07,1
520,2,even,1.501185e-13,1.0,3.7336247e-14,1.4574759e-13,3.1064618e-14,5.3576577e-13,1
521,0,even,1.0,1.6180399e-13,1.4616681e-10,2.3347513e-09,1.7113529e-16,1.4715117e-10,0
522,6,even,0.00014448694,1.9702445e-06,0.00012583005,0.99972636,1.3339696e-08,1.2674718e-06,3
523,2,even,0.00034198604,0.00039014895,0.8863222,0.009431478,0.10329365,0.00022059094,2
524,9,odd,4.0833114e-05,1.4067057e-05,0.9999131,7.472792e-09,2.9864175e-05,2.0210493e-06,2
525,1,odd,0.003761729,0.038071748,0.00085907476,0.0004910088,0.9546523,0.0021641569,4
526,3,odd,0.00018363583,0.0009689299,3.0553623e-05,5.6047655e-05,0.99871564,4.5260527e-05,4
527,8,even,1.719402e-08,3.0641953e-08,5.6961447e-08,1.4310282e-10,0.9999999,1.8186215e-09,4
528,6,even,1.2295982e-08,8.393607e-10,1.693167e-07,0.99999976,2.4297773e-12,2.9339722e-10,3
529,9,odd,0.0023391023,0.007156001,0.9870904,0.0005981004,0.002447084,0.0003693871,2
530,4,even,2.6754183e-06,6.698396e-05,0.99954885,9.02748e-06,0.00037154122,8.3526885e-07,2
531,7,odd,0.120741576,0.4469865,0.42931846,1.7550933e-06,0.0012743304,0.0016773713,1
532,7,odd,4.795141e-07,0.9999682,7.9776456e-08,2.2880327e-08,3.0479216e-05,6.9356906e-07,1
533,3,odd,0.0074117524,0.5191896,0.082786076,6.878557e-07,0.38185745,0.00875432,1
534,7,odd,0.0015459245,0.9903258,0.005203681,2.7556123e-08,0.002167451,0.00075708993,1
535,6,even,1.9447958e-08,2.750563e-09,5.0184767e-08,0.9999999,7.199516e-12,3.2405706e-10,3
536,3,odd,0.031198218,0.925356,8.775776e-05,7.464662e-06,0.042138357,0.0012121988,1
537,4,even,3.1783195e-05,2.3589428e-06,0.99989724,6.5980406e-05,1.2361602e-07,2.4713775e-06,2
538,3,odd,0.00012498336,0.00010267692,2.7306583e-06,2.0602938e-07,0.9997669,2.540658e-06,4
539,9,odd,7.2070097e-06,2.3111505e-07,0.9999614,3.9067258e-10,3.0897812e-05,3.2214115e-07,2
540,9,odd,0.00033865514,0.0074748597,0.95320874,4.810448e-07,0.038894363,8.286155e-05,2
541,9,odd,0.00075619295,0.00018569767,0.9985495,0.0003829984,1.8323122e-05,0.00010724003,2
542,7,odd,6.8231807e-06,0.006725644,0.9930061,1.8157105e-10,0.00020636697,5.5012122e-05,2
543,1,odd,0.0007349656,0.034344427,0.000107471,0.00096357754,0.9633778,0.00047182664,4
544,9,odd,3.113392e-06,5.263566e-06,0.99998987,6.6443757e-09,1.4561103e-06,3.3070262e-07,2
545,9,odd,3.509988e-05,8.485981e-05,0.01886182,5.3071737e-08,0.98100615,1.2011692e-05,4
546,7,odd,0.008749867,0.92230225,0.023465613,2.9943448e-07,0.0429838,0.0024981461,1
547,0,even,1.0,3.2551561e-12,5.6017376e-13,3.42382e-11,1.5078863e-16,4.5710793e-10,0
548,3,odd,0.7178044,0.0016841673,0.00041860927,0.25875878,0.020132637,0.0012014124,0
549,4,even,2.3751308e-09,7.3163777e-09,1.0,2.353111e-10,4.6383297e-09,8.9550656e-10,2
550,2,even,1.20061046e-08,0.9999995,7.580092e-08,2.7223618e-07,5.5464433e-08,1.4878427e-07,1
551,0,even,1.0,7.740759e-14,5.4516775e-14,1.2361887e-10,1.6423624e-15,1.0710463e-11,0
552,3,odd,3.381902e-05,0.96790844,2.6990116e-07,1.8915073e-07,0.03204488,1.2390856e-05,1
553,5,odd,2.1977442e-06,1.5371828e-06,2.8118352e-09,1.7236387e-05,0.9999789,6.6823205e-08,4
554,6,even,4.0483587e-06,2.9328826e-06,4.5670947e-07,0.99999046,2.0161212e-06,1.02711375e-07,3
555,9,odd,9.216917e-06,0.003533263,0.9949726,2.124547e-07,0.0014760041,8.654002e-06,2
556,8,even,1.2956765e-08,1.013089e-08,1.23513925e-11,1.13539855e-11,1.0,3.031127e-11,4
557,0,even,1.0,2.7143559e-14,6.4400355e-14,5.2938407e-11,4.293797e-17,5.829468e-12,0
558,5,odd,5.2051913e-05,4.307144e-05,1.3595735e-05,1.5045684e-06,0.9998826,7.101756e-06,4
559,2,even,4.4928888e-13,1.0,1.6025503e-14,4.8306834e-14,8.920872e-13,1.4672921e-12,1
560,2,even,1.0753367e-11,1.0,9.539971e-13,1.6577207e-15,3.0795502e-13,1.3445235e-11,1
561,5,odd,0.13170594,0.0113290725,0.03333117,0.00077447324,0.82106316,0.0017961251,4
562,7,odd,0.020212589,0.08657733,0.37970528,5.755689e-07,0.50909835,0.0044059125,4
563,7,odd,6.8104215e-05,0.99579513,0.00031258675,4.4486115e-10,0.0038062779,1.7936733e-05,1
564,5,odd,0.020516245,7.265378e-05,0.005159417,0.008024449,0.96549684,0.0007304314,4
565,1,odd,0.0015686661,0.30343124,0.026242837,5.9691043e-05,0.66379803,0.004899567,4
566,3,odd,0.019631872,0.46733838,1.2160886e-05,6.0648035e-06,0.5122402,0.000771371,4
567,8,even,1.2021796e-07,4.157749e-06,8.4118607e-10,6.8246075e-09,0.9999957,1.17259695e-08,4
568,4,even,1.3482923e-09,8.845594e-09,1.0,8.708974e-12,9.700926e-10,2.1354617e-10,2
569,3,odd,3.4951577e-06,0.00049829145,3.1095455e-09,8.463265e-10,0.99949825,1.7063565e-08,4
570,4,even,1.4368578e-05,0.9997875,7.991684e-06,0.00014379786,4.0767987e-05,5.491195e-06,1
571,3,odd,4.6903784e-07,0.00051277434,9.3534084e-07,1.3607445e-09,0.999485,7.854052e-07,4
572,1,odd,0.0014103932,0.0022960538,0.00083680183,0.0015846955,0.99337864,0.00049329305,4
573,7,odd,0.17569642,0.82380164,0.0003347893,2.2094637e-09,5.638505e-06,0.0001615952,1
574,8,even,5.202881e-10,1.9695923e-10,3.846987e-11,2.6308866e-12,1.0,4.569323e-12,4
575,2,even,2.3527818e-15,1.0,3.4249555e-19,1.9561232e-20,4.6605827e-19,2.2121476e-16,1
576,9,odd,8.498424e-07,4.7812737e-06,0.9999708,2.3033508e-08,2.2850023e-05,6.697089e-07,2
577,7,odd,0.11606852,0.7969906,0.0022771552,2.413827e-07,0.08310307,0.0015603907,1
578,5,odd,0.948494,0.0010325493,0.029083071,0.01870184,0.00059825234,0.0020902427,0
579,4,even,1.9255218e-07,3.3988197e-08,0.99999964,1.6297733e-08,2.5697211e-08,8.067443e-08,2
580,1,odd,0.0008207164,0.026570959,0.0007293318,0.00015155067,0.97089607,0.0008313384,4
581,1,odd,0.0001640844,3.3038606e-05,6.0804896e-06,0.00047088263,0.99932146,4.5533384e-06,4
582,0,even,0.9999957,1.1855883e-09,2.8808491e-09,4.0765726e-06,1.1144408e-10,2.7851914e-07,0
583,9,odd,0.00025398092,2.2129201e-05,0.9996426,2.4261698e-07,7.682439e-05,4.1579733e-06,2
584,1,odd,0.0006329113,0.025857586,0.00020658408,1.9965276e-07,0.97324127,6.1484374e-05,4
585,8,even,0.00078825926,0.05442349,4.6383164e-05,0.0035800645,0.94103223,0.0001296057,4
586,7,odd,6.156318e-05,0.99993825,1.7367817e-07,6.672556e-13,3.0127514e-10,1.2011124e-07,1
587,6,even,7.3354606e-10,2.3255889e-11,7.452598e-10,1.0,3.9327357e-11,1.7276731e-12,3
588,3,odd,2.3145261e-05,2.354595e-06,2.7172536e-07,5.552118e-10,0.99997413,1.1980813e-07,4
589,9,odd,1.706081e-06,2.3828559e-06,0.9999784,6.499161e-11,1.7133083e-05,3.0454365e-07,2
590,2,even,1.3735859e-15,1.0,6.121672e-17,3.500765e-18,3.5473138e-13,3.9519438e-13,1
591,6,even,7.538375e-07,1.6738195e-08,8.244987e-07,0.99999845,8.612335e-10,9.108613e-09,3
592,8,even,2.1934751e-08,6.856336e-07,1.380961e-08,4.1293785e-10,0.9999993,1.1798362e-08,4
593,9,odd,9.934606e-06,8.240392e-06,0.99983704,7.750907e-09,0.00013999977,4.7439785e-06,2
594,5,odd,9.40439e-08,9.594966e-07,2.4438607e-09,5.718264e-07,0.99999833,1.3167134e-08,4
595,9,odd,5.9436165e-06,4.479919e-06,0.9999846,5.1931084e-07,3.3573813e-06,1.1928433e-06,2
596,5,odd,0.0017789027,1.7119666e-05,0.00045188097,0.1557629,0.8419254,6.38636e-05,4
597,7,odd,0.74636763,1.1239744e-05,0.25360796,1.776831e-08,5.6521475e-07,1.265991e-05,0
598,7,odd,0.0117521975,0.98091644,0.0067626485,3.359678e-08,2.763833e-06,0.00056579825,1
599,2,even,1.2889673e-15,1.0,4.1079816e-18,7.5127144e-17,4.8031024e-14,1.6026817e-14,1
600,4,even,7.380465e-11,3.4144714e-09,1.0,1.14640745e-11,1.9734767e-10,3.8392112e-10,2
601,6,even,3.5911e-05,1.8737721e-07,1.1990476e-06,0.99993396,2.8404449e-05,3.5495876e-07,3
602,7,odd,0.017617656,0.98014396,0.0011710481,8.691082e-09,0.00072206033,0.00034530868,1
603,7,odd,0.002226847,0.80281806,0.14777385,1.7897579e-05,0.045924217,0.0012391871,1
604,3,odd,0.980644,0.01935417,3.9698392e-08,2.1212692e-08,8.088421e-08,1.707532e-06,0
605,8,even,4.5096225e-09,6.8655277e-09,9.14364e-11,3.4372727e-11,1.0,5.6721006e-11,4
606,3,odd,0.01563826,0.0065297885,6.845659e-06,3.711457e-06,0.9776994,0.00012207811,4
607,3,odd,1.8605654e-06,0.00095085095,1.347048e-10,2.3140957e-10,0.9990472,1.3238656e-08,4
608,6,even,1.004813e-10,1.868625e-10,1.7945934e-10,1.0,2.0241266e-13,1.1717902e-12,3
609,8,even,0.032259062,5.745785e-06,2.1594102e-05,0.0016958961,0.96600837,9.298018e-06,4
610,2,even,2.0681963e-15,1.0,1.6142974e-17,8.345143e-18,1.5435729e-14,5.046124e-14,1
611,6,even,0.00087734486,4.6011027e-07,1.5025023e-06,0.9991154,4.3935675e-06,7.900313e-07,3
612,1,odd,0.002480384,0.0012735307,0.34645802,0.0058072824,0.643286,0.0006948157,4
613,9,odd,3.3275763e-05,2.0560869e-05,0.9999323,4.128961e-06,5.5850187e-06,4.003026e-06,2
614,3,odd,0.0007710883,0.0067326077,3.2332153e-07,1.8075603e-07,0.99249214,3.6644212e-06,4
615,8,even,0.00021980319,2.7334409e-05,1.5377014e-05,1.4784433e-05,0.9997187,3.9875104e-06,4
616,0,even,1.0,8.914938e-16,9.168004e-14,2.6753147e-13,6.0256056e-20,2.2064899e-11,0
617,3,odd,0.8816633,0.10564735,1.9568473e-07,4.1255663e-07,0.012643434,4.5288147e-05,0
618,5,odd,0.9977458,2.0216396e-07,2.7977972e-05,2.2224785e-05,0.0021732468,3.0395127e-05,0
619,0,even,1.0,2.8348076e-13,8.010044e-11,3.5719123e-09,4.564575e-16,6.553454e-10,0
620,8,even,2.580749e-05,4.341655e-05,5.77857e-06,2.7572723e-05,0.9998878,9.573721e-06,4
621,6,even,1.7712594e-09,1.0773189e-09,7.6495554e-10,1.0,4.6521825e-11,2.0049589e-11,3
622,6,even,4.602109e-10,1.7333536e-12,3.6113756e-10,1.0,7.6449936e-13,5.5485483e-13,3
623,9,odd,0.00014638457,1.1985258e-05,0.99983764,3.0640035e-07,1.6752575e-06,1.9267943e-06,2
624,2,even,1.424226e-18,1.0,2.1246898e-19,1.1303997e-20,2.6464905e-18,3.941457e-17,1
625,5,odd,0.089934796,0.00024009202,0.016885644,0.13473429,0.7565127,0.0016924335,4
626,3,odd,6.158969e-07,7.096306e-06,9.436059e-09,1.2307139e-10,0.99999225,2.7744488e-08,4
627,0,even,0.9999988,1.3896234e-13,2.5691385e-10,1.2367451e-06,5.842768e-14,4.9981694e-09,0
628,7,odd,0.0020611985,0.74159396,0.10720523,3.7895043e-09,0.1481494,0.0009903485,1
629,2,even,2.2004765e-06,0.9997918,0.00019553627,8.615064e-08,2.79438e-06,7.5726302e-06,1
630,5,odd,1.0648467e-06,6.5269626e-07,4.316289e-09,1.1455196e-08,0.9999982,3.767392e-09,4
631,7,odd,9.476103e-05,3.3167307e-06,0.99989927,8.2234775e-11,1.6937569e-06,9.53721e-07,2
632,8,even,1.1442233e-06,2.1564621e-05,2.1740594e-07,3.863382e-06,0.99997306,1.5674149e-07,4
633,5,odd,0.007545848,3.021883e-05,0.72885156,0.0019508548,0.26143417,0.00018733644,2
634,2,even,4.619117e-10,1.0,1.678199e-11,5.390906e-11,2.328313e-08,2.7143214e-09,1
635,7,odd,2.1429669e-05,7.761852e-06,0.9923052,1.2174485e-10,0.007650223,1.5391466e-05,2
636,2,even,9.860168e-12,1.0,7.5442795e-16,1.5542984e-16,6.350807e-10,1.0825311e-11,1
637,6,even,3.9933e-09,1.0034082e-08,1.1932302e-08,1.0,6.066737e-10,1.2233092e-10,3
638,9,odd,1.4976526e-07,1.7024126e-06,0.9998497,1.5931634e-11,0.0001476096,7.8841634e-07,2
639,3,odd,0.010482135,0.00016520983,0.9869817,7.129125e-05,0.0020487441,0.00025093902,2
640,0,even,0.9999993,2.5529512e-10,4.018098e-09,3.8242464e-07,8.805192e-12,4.0110757e-07,0
641,3,odd,0.0009389249,0.000342315,0.044501375,1.7913715e-05,0.9509291,0.0032702875,4
642,9,odd,0.0045691975,0.00016178955,0.9329852,1.2019761e-06,0.062250033,3.2557527e-05,2
643,3,odd,0.00029876252,0.00019858949,1.3972563e-05,0.0007223485,0.99874985,1.6483875e-05,4
644,9,odd,1.3870854e-07,9.248845e-09,0.9999969,1.3667062e-11,3.0310214e-06,3.9276998e-08,2
645,4,even,7.1157187e-09,3.674945e-08,1.0,1.6251656e-10,4.1179873e-09,1.1893192e-09,2
646,9,odd,1.4215784e-05,6.389377e-06,0.9778546,3.972449e-08,0.022118557,6.208989e-06,2
647,3,odd,0.10629828,0.8935997,7.731793e-07,1.7463962e-07,7.297633e-05,2.8083252e-05,1
648,6,even,7.730542e-12,4.0548135e-14,4.6543993e-12,1.0,2.4015685e-14,5.654396e-15,3
649,8,even,9.4350986e-07,2.1190672e-05,0.0007813666,2.9716844e-07,0.9991936,2.5994088e-06,4
650,0,even,0.9990878,2.7887859e-09,7.668449e-07,0.00091096334,7.541131e-10,4.4387298e-07,0
651,9,odd,1.9162431e-05,3.3981338e-05,0.9999366,3.4352885e-07,8.910314e-06,9.664193e-07,2
652,2,even,4.0971152e-13,1.0,2.5245036e-15,1.3829385e-16,4.2062808e-11,1.8731084e-12,1
653,8,even,0.021887494,0.011673175,0.00029954285,0.011803292,0.95415163,0.00018477721,4
654,3,odd,0.99682033,0.00077209144,8.5829306e-05,7.637538e-05,0.0020956404,0.00014968468,0
655,1,odd,0.000104057086,0.00019179352,4.493232e-06,3.9756214e-05,0.99964476,1.5083959e-05,4
656,6,even,4.4320925e-09,8.305094e-11,3.3908462e-10,1.0,2.1088555e-11,7.732356e-12,3
657,6,even,1.0257329e-08,2.4234115e-10,6.049006e-08,0.9999999,7.6926264e-11,7.39866e-11,3
658,9,odd,5.4550394e-05,5.533973e-05,0.99978226,6.7705405e-06,8.871349e-05,1.240353e-05,2
659,6,even,3.277328e-12,2.3090101e-11,1.3061971e-12,1.0,2.0029615e-13,1.3181415e-14,3
660,0,even,1.0,4.7908904e-13,6.3859955e-14,4.5272522e-14,2.6007427e-19,2.9332593e-12,0
661,7,odd,0.009583874,3.782291e-05,0.98957634,2.030609e-09,0.0007508431,5.1115177e-05,2
662,5,odd,0.00161417,5.0181963e-05,0.00185979,0.56375176,0.4325482,0.00017593174,3
663,4,even,1.7594523e-06,1.12068e-06,0.9999956,5.757189e-08,1.347029e-06,2.2939827e-07,2
664,4,even,2.7247563e-07,1.0216375e-07,0.99999845,1.8021076e-08,1.0241617e-06,1.4478844e-07,2
665,0,even,1.0,4.9370824e-16,1.1562788e-14,7.978907e-11,1.5706982e-20,9.113323e-12,0
666,8,even,2.9407256e-06,7.501837e-05,3.636352e-07,2.1695339e-08,0.9999212,4.3582574e-07,4
667,5,odd,0.019061763,0.0009099696,0.00033582115,0.00079051766,0.9785881,0.00031381843,4
668,5,odd,1.0500537e-06,2.5599775e-06,5.2462745e-08,1.7588084e-07,0.9999962,5.7021243e-08,4
669,0,even,0.9998411,1.3372613e-08,1.1779572e-07,0.00015843131,1.3391942e-11,3.52062e-07,0
670,7,odd,0.9967355,5.996008e-10,0.0032504427,1.5460053e-07,2.3232024e-11,1.3935608e-05,0
671,4,even,2.01776e-08,3.447889e-08,1.0,3.472544e-09,3.3305123e-09,3.0244542e-09,2
672,0,even,0.9999771,7.2440015e-10,2.8858222e-09,2.2561308e-05,5.090768e-10,3.1798496e-07,0
673,2,even,0.3584199,0.0062157563,0.004473544,0.13044104,0.4974109,0.0030388418,4
674,3,odd,0.0011989068,0.005877807,1.1619259e-07,3.005814e-08,0.9929212,1.960924e-06,4
675,4,even,5.087985e-07,1.15602625e-05,0.9999877,2.3447157e-08,1.7395135e-07,1.6446326e-07,2
676,6,even,7.4405575e-09,2.9522369e-08,4.2897215e-09,1.0,1.07546385e-11,1.1230385e-10,3
677,5,odd,0.99983346,4.394972e-06,9.863302e-07,2.7770788e-08,0.00015847165,2.57953e-06,0
678,2,even,7.42876e-09,1.0,1.645408e-10,2.9722884e-12,9.3168716e-11,1.8166838e-09,1
679,9,odd,0.00010778253,0.00057106937,0.99724686,1.9357763e-07,0.0020426097,3.1543885e-05,2
680,6,even,0.1070886,0.092590764,4.1594933e-05,0.7921211,0.007483034,0.00067487726,3
681,1,odd,0.0007904776,0.000841017,1.9401947e-05,0.0026847445,0.9955929,7.1404545e-05,4
682,1,odd,0.0014983881,0.0014837503,0.0015275406,0.07538804,0.9197808,0.00032148964,4
683,0,even,1.0,6.5808044e-19,3.2473051e-16,1.0072022e-13,1.3392045e-23,8.559733e-13,0
684,3,odd,0.20419833,0.0029964333,0.0003214225,0.0004572751,0.7909472,0.0010792747,4
685,1,odd,0.00030405543,0.0006976239,4.666809e-07,6.909833e-06,0.99898523,5.762017e-06,4
686,7,odd,8.53167e-08,0.9999999,6.9963413e-10,2.1531993e-14,5.503983e-09,5.3293747e-09,1
687,7,odd,0.016668042,0.22997098,0.13453802,2.1531048e-07,0.6125945,0.0062282328,4
688,0,even,1.0,3.5990926e-11,1.9956991e-11,2.0737052e-09,3.4039045e-13,2.6296204e-10,0
689,1,odd,3.3198202e-07,0.9700833,1.2476116e-07,4.6279434e-09,0.029912971,3.2779392e-06,1
690,0,even,0.9999727,4.0021965e-07,2.3327492e-07,2.5725247e-05,4.3612465e-07,4.3764922e-07,0
691,4,even,2.314536e-07,2.2307583e-08,0.9999908,3.1086003e-08,8.884237e-06,1.3281017e-08,2
692,6,even,3.3990588e-09,4.6218313e-10,1.267619e-08,1.0,1.0451278e-09,3.870915e-11,3
693,8,even,2.3615739e-08,5.859175e-07,2.787682e-08,1.9749065e-10,0.9999994,1.2849742e-09,4
694,5,odd,0.00058008137,4.3228792e-06,0.0037716762,1.3659499e-07,0.99564195,1.8263942e-06,4
695,3,odd,0.009393739,0.9627448,0.00010841559,1.182832e-05,0.026775561,0.00096561445,1
696,1,odd,0.000168153,0.0027819322,4.6344634e-05,0.0010487965,0.99585944,9.531872e-05,4
697,3,odd,0.00015069071,3.9965216e-05,0.8259384,3.7228504e-06,0.17254388,0.0013234024,2
698,4,even,1.3591511e-05,5.744828e-05,0.9999285,1.6270616e-07,6.6821606e-08,2.3047751e-07,2
699,5,odd,4.012373e-05,2.1049173e-06,9.131697e-09,0.9932956,0.006661672,4.6057266e-07,3
700,0,even,1.0,1.4580016e-13,1.4182531e-12,9.880831e-10,1.8227546e-16,5.5892995e-11,0
701,5,odd,0.7662154,0.09906552,0.0010348563,0.0140943015,0.11816891,0.0014209308,0
702,3,odd,0.054087184,0.0042995145,0.0030385195,0.00232118,0.93365663,0.002596939,4
703,5,odd,0.46625078,0.000439644,0.13850021,0.019651815,0.37159476,0.0035627421,0
704,4,even,3.6712674e-08,2.1796888e-08,1.0,1.511491e-09,1.37947715e-08,6.079099e-09,2
705,4,even,4.1496926e-07,2.2086603e-08,0.9999975,9.513881e-07,1.0937302e-06,4.1592054e-09,2
706,9,odd,4.0752067e-05,5.730653e-05,0.9998299,4.4501292e-07,5.584727e-05,1.5634614e-05,2
707,4,even,2.8089064e-06,1.4312305e-07,0.99999475,1.01857324e-07,2.1433816e-06,5.3682918e-08,2
708,6,even,4.271793e-08,8.516367e-09,1.9871482e-08,0.9999999,3.3803715e-10,1.83436e-10,3
709,5,odd,0.01855704,0.0018757747,0.0002570136,0.0004699918,0.97831434,0.0005258561,4
710,0,even,0.99999714,3.1831534e-11,8.369175e-10,2.8569752e-06,2.3944425e-12,6.995445e-09,0
711,5,odd,2.6027126e-07,2.3787112e-07,7.383013e-10,1.870787e-08,0.9999995,3.8084336e-09,4
712,4,even,4.108831e-09,1.3554526e-09,1.0,1.595703e-10,1.5579882e-08,1.0546777e-09,2
713,2,even,1.6607227e-07,0.9999989,1.0268086e-08,1.2924534e-09,7.059966e-07,2.4922127e-07,1
714,8,even,2.1741382e-06,2.147938e-06,2.1909175e-07,2.6393343e-08,0.99999547,3.787644e-08,4
715,7,odd,0.13997771,0.75524324,6.79022e-05,1.1487583e-08,0.10460272,0.000108454435,1
716,1,odd,0.00020983744,0.0016638156,0.00024680677,1.8055654e-05,0.9977412,0.00012024891,4
717,1,odd,0.00043148076,0.0064385887,3.7931633e-05,3.609586e-05,0.99297005,8.587571e-05,4
718,3,odd,2.4260141e-06,0.98719215,2.2788682e-10,3.5929532e-10,0.012805238,1.0007589e-07,1
719,5,odd,0.013307477,8.997996e-05,0.0008059528,0.022110676,0.9632779,0.0004080372,4
720,8,even,1.2041402e-05,1.678978e-05,1.7073048e-06,1.390828e-07,0.99996877,6.497668e-07,4
721,3,odd,0.010501069,0.017832275,0.0001577052,0.0007602681,0.96976817,0.000980611,4
722,0,even,1.0,1.6015569e-18,6.64083e-17,9.220127e-13,1.0700643e-22,1.3901924e-13,0
723,4,even,1.7320021e-08,5.1383564e-09,1.0,9.6482475e-09,3.8134929e-10,4.873907e-09,2
724,0,even,0.99999976,2.551295e-12,7.752741e-10,1.0137271e-07,7.090036e-15,8.305913e-08,0
725,0,even,1.0,1.8828846e-15,2.914125e-13,2.7996367e-11,2.1803017e-18,1.0481535e-10,0
726,6,even,1.0898457e-06,1.1124061e-07,4.937685e-06,0.9999939,3.0087357e-08,2.3032634e-08,3
727,6,even,4.547055e-09,5.000578e-09,1.2451767e-07,0.9999999,4.736721e-12,1.8172717e-10,3
728,5,odd,0.9685642,0.003105626,0.00029452686,0.0021219752,0.02552229,0.00039142562,0
729,7,odd,6.041274e-08,0.999995,7.352493e-08,8.823765e-12,4.1900917e-06,6.2704726e-07,1
730,2,even,0.000115043156,0.8827784,0.10630092,1.9505158e-06,0.010713112,9.0592526e-05,1
731,2,even,7.153816e-18,1.0,8.154317e-18,1.9511257e-17,3.0122316e-13,2.6698336e-14,1
732,8,even,1.1933009e-06,1.5823948e-06,1.2230225e-08,6.185107e-08,0.99999714,4.4709513e-08,4
733,0,even,1.0,5.4427633e-14,1.6650234e-13,2.459302e-11,2.9755086e-17,1.8316543e-10,0
734,2,even,8.781514e-16,1.0,9.691453e-22,1.8966908e-21,2.2750844e-16,4.3289928e-17,1
735,2,even,0.00058092416,0.9992212,1.0706954e-05,5.0307666e-05,7.3500814e-05,6.342271e-05,1
736,1,odd,4.0533763e-05,0.00012785794,1.2683796e-05,0.00012604988,0.9996847,8.190742e-06,4
737,8,even,8.404058e-09,1.1868433e-07,2.3303555e-09,4.0383873e-11,0.9999999,1.5202391e-10,4
738,9,odd,1.1232185e-05,0.00022863637,0.9993692,1.4260169e-08,0.00038921597,1.8252679e-06,2
739,0,even,1.0,4.8132965e-12,1.7453948e-10,4.0055665e-09,5.407419e-13,1.5529912e-09,0
740,1,odd,2.9697307e-05,0.00013096744,2.219912e-06,7.6754775e-05,0.99975353,6.840543e-06,4
741,7,odd,5.3189233e-05,0.9527192,0.008194931,5.3397344e-09,0.038900025,0.00013264258,1
742,3,odd,0.97240305,0.0020370043,5.664705e-05,1.0133125e-05,0.025330374,0.00016280741,0
743,2,even,3.2856246e-10,1.0,1.3922355e-13,4.814021e-16,4.3895767e-15,1.2069524e-12,1
744,7,odd,7.0535985e-05,0.99754983,0.0013280162,2.1533745e-11,0.0009665564,8.500017e-05,1
745,9,odd,5.317158e-06,5.240494e-07,0.999992,7.869614e-11,2.0658947e-06,9.606492e-08,2
746,0,even,1.0,7.741047e-12,3.2872777e-11,4.4223327e-08,1.8249212e-13,3.9256425e-09,0
747,7,odd,0.62845975,4.1250034e-05,0.37119746,2.442413e-07,0.00019885875,0.00010237699,0
748,0,even,0.9999995,4.2164505e-10,2.3544594e-08,4.1918588e-07,4.8304714e-13,3.806453e-08,0
749,2,even,3.4049922e-15,1.0,2.2512802e-18,3.3220798e-17,4.809668e-17,9.520868e-16,1
750,3,odd,2.4632436e-06,0.00020366024,8.1055657e-07,2.6181493e-07,0.9997925,3.4592748e-07,4
751,3,odd,0.0003632935,0.0018666591,0.0005595824,4.249347e-05,0.9971022,6.572366e-05,4
752,4,even,3.3515394e-07,7.4666895e-07,0.9999945,3.7249304e-08,4.2096435e-06,1.9294237e-07,2
753,9,odd,2.8130085e-06,5.7542925e-06,0.9999912,2.44687e-09,6.0382554e-08,6.1801636e-08,2
754,5,odd,0.0010823112,7.0033166e-05,3.2040595e-07,1.0403928e-06,0.99883634,9.973889e-06,4
755,5,odd,0.027808193,0.0011669867,0.00019063064,0.00011789221,0.9705377,0.000178532,4
756,5,odd,0.9999987,2.064519e-07,9.328712e-09,2.5488083e-07,2.65321e-10,8.6708536e-07,0
757,0,even,1.0,1.5773575e-12,5.941247e-12,8.2319485e-11,1.0313022e-16,5.0217464e-10,0
758,9,odd,0.0008414054,0.0009513002,0.97014207,4.9369414e-06,0.027838316,0.00022188186,2
759,9,odd,6.584002e-05,7.2650844e-05,0.9964964,1.2154861e-08,0.0033576742,7.540115e-06,2
760,4,even,1.4260277e-07,0.00020162477,0.99979764,5.6697854e-07,2.0538753e-11,2.745171e-08,2
761,8,even,9.049822e-05,1.7798046e-05,2.77537e-05,8.282702e-10,0.999863,9.2103255e-07,4
762,7,odd,5.362419e-05,0.99967885,0.00014917589,5.7110716e-10,9.471486e-05,2.354188e-05,1
763,0,even,0.9999938,9.5436846e-08,4.847744e-06,1.6589064e-07,4.4597895e-11,1.090537e-06,0
764,5,odd,8.491498e-06,1.9749824e-07,4.789247e-07,1.9840703e-05,0.99997044,5.927454e-07,4
765,7,odd,0.036150303,0.08030742,0.87840337,1.09241e-06,0.003178735,0.0019591774,2
766,4,even,5.156428e-10,6.647568e-11,1.0,1.2227996e-08,1.9454544e-10,9.246664e-10,2
