idx,label,parity,a00_c0,a00_c2,a00_c4,a00_c6,a00_c8,a01_c0,a01_c2,a01_c4,a01_c6,a01_c8,a02_c0,a02_c2,a02_c4,a02_c6,a02_c8,a03_c0,a03_c2,a03_c4,a03_c6,a03_c8,a04_c0,a04_c2,a04_c4,a04_c6,a04_c8,a05_c0,a05_c2,a05_c4,a05_c6,a05_c8,a06_c0,a06_c2,a06_c4,a06_c6,a06_c8,a07_c0,a07_c2,a07_c4,a07_c6,a07_c8
949,8,even,9.547724e-06,3.9504757e-05,4.9423647e-08,7.020593e-06,0.99994385,3.8082715e-05,6.972713e-05,0.00051897415,2.5544728e-06,0.99937063,0.0044604265,0.0009499812,4.2514444e-06,0.0011014869,0.99348384,0.9996469,0.0001533566,1.07253345e-05,8.940613e-05,9.958198e-05,0.04859224,0.0021004744,2.6603077e-05,0.0010726968,0.948208,2.6369538e-05,0.00010321788,1.09189656e-07,1.8544248e-05,0.9998517,0.027234519,0.31172183,3.7220439e-06,0.076789595,0.58425033,0.8961876,0.00011352492,8.6502696e-05,0.103595026,1.7292523e-05
950,6,even,0.00061038235,0.007352117,6.615394e-05,0.99142575,0.0005455458,0.028290877,0.041520387,0.9291521,0.000889605,0.00014702827,0.018619772,0.003702303,0.81115687,0.021092232,0.14542884,5.8992416e-08,1.7562494e-08,7.002624e-08,0.9999999,7.2268597e-10,0.00014682642,3.8082708e-06,2.5499694e-05,0.99981993,3.87426e-06,0.0023826892,0.073444724,0.0006353876,0.91697305,0.0065641217,1.4757031e-09,1.5232187e-08,8.690223e-12,1.0,2.3772357e-11,1.0446897e-08,9.474336e-11,5.661754e-08,0.9999999,1.0600031e-10
951,6,even,0.06679159,0.0115033565,0.00014215359,0.20246701,0.71909595,0.00036475575,4.1800286e-05,0.0015137143,0.9979803,9.9469915e-05,0.0048861476,0.00058681215,7.723981e-06,0.9944332,8.603204e-05,0.0017508372,0.001449921,0.011911507,0.98473614,0.00015157118,1.3634902e-05,6.192032e-06,6.9656867e-06,0.9999726,5.7092404e-07,0.039960295,0.025811436,1.5616577e-05,0.09121943,0.84299326,0.03756767,0.07042619,0.0026704657,0.56166613,0.32766962,0.00039729822,0.0006553105,0.0015774439,0.997311,5.8990405e-05
952,7,odd,0.45381898,0.00030249273,0.5410461,5.029818e-05,0.004782134,2.0892758e-06,4.873946e-07,0.99999356,7.355204e-08,3.7207128e-06,0.8255074,0.00095501554,0.16502452,0.0006100941,0.00790284,0.00041568786,0.9429234,0.015068771,6.6871627e-07,0.041591376,0.0032253258,0.065841146,0.92278385,2.6931298e-07,0.008149447,0.7987575,0.00012959809,0.1969664,0.00016429531,0.0039822822,0.7892486,0.20590962,5.0743365e-05,1.1443997e-06,0.004790014,2.8086736e-06,0.9999958,1.1394639e-07,2.0396698e-10,1.2475579e-06
953,5,odd,0.17014027,0.0092026135,0.007200799,0.0035131045,0.80994326,6.6726017e-07,2.9604409e-05,5.7133245e-09,1.4797941e-08,0.9999697,2.5989917e-05,0.00022911158,2.0449907e-08,9.392237e-08,0.99974483,0.0025536616,0.08177889,7.28593e-06,0.14313173,0.7725284,0.0015232081,0.24225712,1.9307612e-07,0.0008888302,0.7553307,0.09134178,0.013563061,0.016535068,0.00079230726,0.87776774,0.09653809,0.031084495,1.0564451e-06,0.8696979,0.002678421,0.001769641,0.36882904,3.95621e-05,0.628398,0.0009637732
954,7,odd,0.784124,0.19108236,0.024674803,3.915855e-06,0.00011491423,1.6194426e-06,0.9999951,1.0694469e-07,3.4790837e-09,3.1045308e-06,0.0022487438,0.9977203,7.937063e-06,1.5595957e-07,2.2801687e-05,2.3412751e-07,0.99997604,9.0844265e-10,1.8792135e-10,2.370625e-05,1.6811687e-07,0.99997485,4.117294e-09,3.619491e-10,2.4985091e-05,0.9866127,0.009939032,0.003426315,1.8840922e-06,2.0157697e-05,7.966119e-05,0.99899143,1.1756897e-05,8.3041675e-07,0.0009163038,7.847144e-05,0.89046,4.8419806e-06,4.123225e-06,0.10945248
955,9,odd,0.002810431,0.009200398,0.9879496,2.6928275e-05,1.265293e-05,0.0002918234,0.00021332306,0.9993886,9.825442e-05,7.964503e-06,0.0020299428,0.0030028734,0.9946195,0.00022376823,0.00012386421,0.00076999963,0.0065078204,0.9735811,7.4225085e-05,0.01906689,0.00024444598,0.0026586903,0.99683267,1.4561864e-05,0.00024959096,0.00482235,0.017821696,0.97726804,5.252193e-05,3.5449022e-05,0.0033253033,0.30818707,0.5588633,0.0023213432,0.12730299,0.002905376,0.010147603,0.068349965,0.00014195914,0.9184551
956,5,odd,1.5892643e-09,3.078402e-11,1.597042e-07,4.8337407e-11,0.9999999,8.723059e-06,3.8133e-07,0.004782312,2.5474253e-07,0.9952083,1.1238187e-06,4.6916324e-07,3.3886033e-06,6.680222e-07,0.9999944,3.5031833e-06,5.5785863e-06,1.3212057e-08,7.5703434e-07,0.9999901,2.5370728e-08,1.26807125e-08,2.6135294e-10,1.3339313e-10,1.0,1.5751105e-10,1.0894058e-11,5.5195115e-09,6.0810727e-12,1.0,0.01120764,2.7049707e-06,2.6450205e-06,0.9805235,0.008263523,3.3531245e-07,3.278323e-06,2.1912427e-09,1.930708e-07,0.9999962
957,0,even,0.99992335,6.995851e-05,4.829003e-11,8.2635677e-07,5.845545e-06,0.99997914,1.4293518e-05,6.3082534e-06,2.4173342e-08,2.1074729e-07,0.9999993,4.706812e-07,1.8717508e-11,2.0401428e-07,3.9280685e-08,0.9984611,0.0015377845,1.0061135e-06,1.8415367e-08,6.2030416e-08,0.99999964,3.9653452e-07,1.6287718e-09,7.052558e-10,3.5435171e-10,0.9995803,0.00031272814,7.308336e-11,9.9263925e-06,9.716975e-05,0.9384113,0.025483387,1.7532495e-08,0.03579113,0.0003141775,0.99962103,0.00011885892,1.9340705e-05,0.00024051256,3.5395473e-07
958,8,even,1.2050243e-09,2.1077687e-08,1.4868823e-10,5.2877158e-11,1.0,2.2497118e-06,7.2382345e-06,1.2686136e-05,5.159133e-08,0.9999778,2.950814e-06,5.1657285e-06,1.8270458e-06,1.4568347e-07,0.99998987,0.00011344094,3.4822355e-05,3.695224e-08,2.354399e-07,0.99985147,1.5862128e-07,3.3450257e-07,2.0781032e-09,3.4561227e-09,0.9999995,4.790872e-09,9.122592e-08,7.0971035e-10,2.5556615e-10,0.9999999,2.558564e-05,4.477787e-05,6.555391e-09,0.00023529533,0.99969435,0.0016865195,0.00013490605,8.1864835e-07,9.5091396e-05,0.99808264
959,4,even,5.5316025e-07,5.125561e-05,0.999948,6.574803e-08,6.7945396e-09,1.2927859e-08,1.220146e-08,1.0,1.3492475e-08,2.1826695e-10,4.2732873e-07,7.4617304e-08,0.99999905,4.3567013e-07,2.983191e-08,4.186799e-06,3.7238904e-06,0.9999851,2.277348e-06,4.7140297e-06,1.1918851e-07,4.101386e-08,0.99999976,7.406281e-08,3.2025508e-08,1.3601588e-06,0.0003811674,0.99961734,1.4481293e-07,4.891113e-08,6.444929e-05,0.00013392656,0.9997135,8.513875e-06,7.963822e-05,3.50593e-05,2.370417e-05,0.99922204,4.084774e-06,0.0007151438
960,0,even,0.0020267766,0.0250905,7.637701e-06,0.00012705984,0.972748,0.97612756,0.0012428676,0.003194882,0.0014925891,0.017942067,0.052443847,0.343946,1.0127679e-05,0.00013760166,0.6034624,0.9979425,0.0018193356,4.9178525e-06,1.4415226e-06,0.00023183788,0.98758686,0.005205202,1.9492124e-06,2.5725076e-05,0.0071801576,0.0025587277,0.05224542,1.34335805e-05,9.9749435e-05,0.9450827,0.0022267594,0.3661282,7.729669e-07,0.00028844288,0.6313558,0.96428996,0.034722954,9.999296e-07,0.00013771985,0.0008483041
961,7,odd,0.018306846,0.068131685,0.9135297,3.03086e-05,1.527371e-06,4.7268793e-07,0.9999832,2.1343604e-07,9.4236987e-07,1.5140699e-05,1.8010875e-06,0.9999957,2.5304773e-06,3.0205614e-09,8.256987e-09,3.3343778e-08,0.99974805,3.1191332e-09,8.1320906e-10,0.00025191228,1.149886e-08,0.9999994,3.7460723e-09,1.6963109e-10,5.4463925e-07,0.20841248,0.11132188,0.68022764,3.6071047e-05,1.871085e-06,4.786198e-05,0.99984,0.000111988404,5.5962157e-10,2.8789247e-08,1.7140947e-07,0.9999492,1.7238341e-07,1.3233863e-08,5.0555194e-05
962,3,odd,0.13334669,0.36904013,1.7114691e-05,2.9697694e-07,0.49759573,6.1201317e-06,0.9854709,2.8853721e-05,7.705252e-11,0.014494119,0.9533588,0.046602603,1.278655e-07,1.6840888e-08,3.85546e-05,2.2533433e-08,0.99998784,2.830053e-12,3.7145731e-13,1.2101e-05,4.3981566e-07,0.99958843,5.579544e-11,8.070726e-12,0.0004111606,0.904479,0.06967962,2.0455243e-06,2.471564e-07,0.025839034,0.038353212,0.9581035,1.3622459e-08,8.2236766e-05,0.0034610755,7.488221e-08,0.99999917,2.118276e-10,3.860348e-10,7.063301e-07
963,6,even,0.00067665946,0.0464862,0.056129176,0.89670146,6.534422e-06,0.00010216316,0.0006213641,0.001481916,0.9977944,1.944583e-07,0.0015323561,0.08770296,0.5927345,0.31801015,1.9954874e-05,5.553414e-07,5.0361255e-06,0.9999914,1.4189811e-06,1.5595134e-06,0.00014096273,0.0012178066,0.9856311,0.013009686,4.5872787e-07,0.00072458957,0.2936134,0.25282604,0.45279035,4.5543813e-05,0.0003890953,0.004446452,0.9948309,9.033555e-05,0.0002432066,5.0798863e-06,1.0418599e-05,0.9999448,2.595824e-06,3.7056856e-05
964,1,odd,0.00733122,0.84206665,0.1505144,5.9396616e-06,8.185441e-05,1.6782589e-06,0.999931,8.993642e-07,4.495667e-08,6.634647e-05,8.014849e-05,0.9973454,0.0010941798,6.524296e-07,0.0014797454,0.0013534549,0.59833324,2.2227741e-06,0.00023264847,0.40007842,4.710467e-05,0.9743566,4.2979345e-06,3.327064e-06,0.025588602,0.017673727,0.6755016,0.3067277,2.8118423e-06,9.4193005e-05,0.00025954007,0.9980173,0.00061038707,0.00035153428,0.00076121517,0.003914124,0.14107402,0.00029583627,0.016579825,0.83813614
965,7,odd,0.068708554,0.83567977,0.08636421,0.0001644521,0.0090829525,0.00039188928,0.04004816,0.0018667192,4.9326598e-05,0.95764387,0.048576266,0.9459336,0.0035179278,3.253493e-06,0.0019689628,0.0013426661,0.5062364,0.00034883435,3.306323e-05,0.49203902,0.0018068384,0.7734037,8.126391e-05,4.46577e-06,0.22470377,0.37946036,0.40180302,0.21646622,0.00014868972,0.0021217514,0.0002904067,0.999708,1.3533723e-06,1.9475663e-10,2.2889095e-07,5.1920233e-06,0.99999356,5.6869577e-08,6.2295387e-09,1.1354656e-06
966,1,odd,0.018429747,0.92781925,1.7169952e-05,0.0063234526,0.047410358,0.0011356762,0.7756981,2.9489339e-08,0.00026869946,0.22289743,9.965069e-05,0.9998084,2.5405777e-07,3.8715287e-05,5.298307e-05,1.6093434e-08,0.99990296,2.7996014e-10,6.806803e-05,2.9000234e-05,1.4323293e-06,0.9997031,5.2943543e-09,0.00018082371,0.000114605806,0.0123676825,0.98061544,1.7970164e-05,0.0016933015,0.005305681,0.00072365365,0.019046735,0.00022944814,0.9799998,3.8287297e-07,6.777413e-07,0.9898807,2.211331e-05,0.010095044,1.4805984e-06
967,7,odd,0.008436744,1.9902116e-06,0.9858269,1.2550753e-08,0.0057344176,6.1886736e-09,8.447047e-09,1.0,2.5470148e-10,8.833151e-09,0.00017180805,3.503761e-06,0.99982315,2.0796644e-08,1.5410383e-06,0.00014353251,0.06558114,0.005262296,3.045431e-07,0.9290128,1.1764852e-05,0.00011971606,0.99728775,7.492553e-09,0.0025807675,0.06885465,7.438208e-06,0.81307733,4.9563273e-08,0.11806052,0.004103578,1.2762932e-05,0.006335828,1.1698659e-06,0.9895467,6.427173e-07,0.010017834,1.4288124e-08,8.634584e-10,0.9899815
968,6,even,0.00074809615,0.0005527108,1.8445404e-07,0.99869764,1.3036916e-06,0.23346472,0.0025515205,0.005205392,0.75837356,0.00040480442,0.12340188,0.0017481647,0.035331465,0.8392839,0.00023464671,2.302385e-09,8.236607e-09,3.0810327e-08,1.0,3.5662858e-11,2.2718116e-06,8.555753e-07,4.399794e-06,0.9999925,1.0246284e-08,0.0044754497,0.0023870918,4.4133958e-07,0.9931289,8.112134e-06,1.4264708e-07,2.2261447e-06,6.0866836e-09,0.9999976,2.870525e-10,3.8716275e-09,3.2432492e-09,5.846304e-08,0.9999999,4.9425776e-11
969,2,even,2.8782534e-07,0.999982,6.9982453e-10,1.375783e-10,1.7803064e-05,7.011663e-06,0.9863614,1.1557653e-07,2.4031566e-09,0.013631427,0.00012709302,0.11504361,3.347047e-06,3.9606536e-07,0.8848255,0.00020642704,0.99970514,2.4917013e-09,6.77693e-06,8.167498e-05,4.6961413e-05,0.994142,4.271088e-09,3.9085705e-08,0.0058110855,1.0357736e-06,0.9999354,7.131386e-09,4.4405354e-10,6.34827e-05,5.947185e-06,0.99916995,3.4131997e-09,9.59795e-05,0.00072815514,0.000100633246,0.010783021,1.7091381e-07,0.9891033,1.2833443e-05
970,3,odd,2.9205241e-06,1.9360168e-05,2.8936568e-06,3.8897784e-07,0.9999745,0.00048220373,0.0033678357,0.47730002,5.174105e-06,0.5188447,3.4697762e-06,2.8076684e-06,4.742699e-06,2.4242712e-07,0.9999888,0.007851549,0.0075623496,7.544908e-06,0.0037527909,0.9808257,0.0012913565,0.00029247848,2.4107487e-05,4.058186e-05,0.99835145,1.7738087e-06,7.549935e-06,2.267959e-06,3.2568798e-07,0.9999881,0.14671403,0.00057434937,0.00031948736,0.85077727,0.0016148472,0.026509574,0.20351844,0.00050859153,0.68096584,0.08849754
971,5,odd,0.00025635026,2.2672282e-05,0.0017394669,0.0010980284,0.99688345,8.469255e-05,9.0332986e-05,0.7132366,7.023237e-08,0.2865883,7.2151274e-06,2.9581245e-06,3.103938e-07,3.0090364e-09,0.9999895,4.7934107e-05,0.000117750504,2.2394792e-05,2.9159108e-05,0.99978274,1.5742147e-05,3.6094116e-05,5.3965614e-06,1.0391522e-06,0.9999417,0.00022546964,2.4338184e-05,0.003178869,0.00042955103,0.99614173,0.00021311233,7.3798888e-06,8.9958786e-07,0.93564034,0.06413821,0.005105002,0.03188815,5.75021e-06,0.02841292,0.93458813
972,5,odd,2.368029e-07,5.5616835e-07,1.24943496e-08,1.5331862e-08,0.99999917,0.9506578,5.8257476e-05,0.009049374,4.255318e-06,0.04023026,4.8398774e-06,2.0204675e-07,2.2656243e-08,2.5890829e-08,0.9999949,2.439804e-06,9.621575e-06,1.1399987e-07,5.7904236e-07,0.99998724,3.5139058e-06,1.0321628e-06,2.9246545e-08,7.507009e-09,0.99999547,3.756923e-08,2.0419522e-07,1.3203159e-09,3.7180061e-09,0.99999976,8.818697e-06,1.1226502e-06,2.4398992e-07,0.9308794,0.069110356,7.487527e-07,4.4478734e-06,1.7249351e-07,1.4335445e-05,0.99998033
973,7,odd,0.99616563,0.0015630465,0.0018042898,1.428359e-07,0.0004668887,0.00046718318,0.06891112,0.02983201,7.276418e-07,0.90078896,0.82879066,0.17088526,7.129432e-06,2.5050683e-08,0.00031699258,8.335011e-08,0.99995685,1.4488344e-10,2.3896787e-12,4.2995012e-05,1.907792e-06,0.9999573,1.715142e-09,9.881153e-12,4.0772036e-05,0.9998192,9.458579e-05,8.093593e-05,9.9839355e-09,5.2371083e-06,0.00032025104,0.9996791,4.0284753e-08,8.7460193e-13,6.8719373e-07,2.2289275e-09,1.0,4.0953577e-13,1.9847407e-14,2.17148e-09
974,7,odd,0.0854397,0.18066432,0.6640177,2.3445796e-06,0.06987594,0.00019581162,0.47363853,0.51558584,1.0076101e-05,0.010569707,0.0064884764,0.60126686,0.39214006,7.994962e-06,9.658045e-05,3.3153086e-05,0.9987117,1.017718e-06,3.64001e-08,0.0012541042,3.5812474e-05,0.9961468,5.2798656e-05,5.977381e-08,0.0037643712,0.4561723,0.1123469,0.37327075,2.2341253e-06,0.058207802,0.00029320776,0.98917764,4.2852484e-05,2.506646e-07,0.010486028,9.543407e-06,0.9963522,1.5594775e-08,1.987985e-09,0.0036383318
975,4,even,0.0010594928,0.04097043,0.9572921,0.0003598479,0.00031812105,1.0452829e-07,1.0983233e-06,0.9999987,1.3878275e-07,6.7068334e-10,6.0392915e-07,2.5477548e-05,0.9999733,9.9993535e-08,4.34025e-07,5.220728e-07,1.7232405e-06,0.99999726,6.701013e-08,3.1458504e-07,3.280759e-07,2.048511e-07,0.9999995,8.009132e-09,6.304066e-09,0.0013995963,0.48211038,0.5112485,0.00040637667,0.004835144,0.39250636,0.0026868724,0.59653866,0.003853277,0.0044148136,0.00045969678,5.475477e-05,0.9986456,2.4141835e-05,0.0008157784
976,8,even,1.9944186e-05,0.00015969697,1.24632315e-05,9.3213144e-05,0.9997147,3.1557754e-06,5.6084427e-06,2.4925997e-05,9.589023e-07,0.9999653,6.9038306e-06,1.4725095e-05,2.6485272e-06,1.0934884e-05,0.99996483,0.0059066517,0.00092530757,4.2037573e-05,0.02917053,0.9639555,1.0391276e-05,6.7052542e-06,2.3827313e-06,1.7148239e-05,0.9999634,2.6292248e-05,0.00015571264,1.7337956e-05,0.00010040725,0.9997003,0.0016628369,0.008605057,0.0018360378,0.42700103,0.560895,0.010104452,0.000121008205,0.00017926647,0.9888948,0.00070044963
977,1,odd,0.0018608778,0.15198563,0.84055954,0.0005947646,0.004999096,0.007250371,0.7022421,0.11457218,0.0025715316,0.17336385,0.0022653898,0.13984963,0.81184983,0.00090001017,0.04513515,0.0839884,0.1036199,0.00021900091,0.03522659,0.7769461,0.010037661,0.46462703,0.0016795372,0.0023429499,0.5213129,0.00056108454,0.014860754,0.9834638,0.00016736015,0.0009468961,0.006908206,0.5548608,0.3943637,0.020207979,0.023659397,0.04191728,0.10054366,0.0014882889,0.07108692,0.78496385
978,9,odd,0.001219905,6.876334e-07,0.99854976,2.474803e-07,0.00022933997,2.6801095e-10,1.7204689e-11,1.0,8.652564e-12,1.3557261e-10,9.1068796e-05,5.2148014e-08,0.9999052,2.2655955e-07,3.4333852e-06,0.0015775305,0.0056870584,0.07024641,8.035777e-07,0.9224882,1.4693404e-05,4.5151393e-07,0.99997425,1.0423297e-09,1.0564899e-05,0.011878153,3.9682673e-06,0.9855246,3.439395e-06,0.0025899154,0.99826616,4.517079e-05,4.3073836e-05,1.0285845e-07,0.0016454505,6.202569e-05,0.98982924,8.891618e-07,9.815656e-10,0.010107674
979,7,odd,0.00048705578,0.92946565,0.0696909,7.552704e-07,0.00035557887,0.00028712844,0.86698383,0.119790554,1.15016655e-05,0.012927011,0.0023579895,0.5295706,0.46708155,8.114882e-07,0.000989026,0.00018818758,0.025721138,7.774852e-05,4.5177535e-06,0.9740084,0.00016422741,0.95449674,0.0023744204,1.0843645e-06,0.042963468,0.0009101883,0.88394666,0.11501853,3.2502982e-07,0.00012420729,9.4208546e-05,0.708064,0.00057512545,7.552876e-08,0.29126656,0.00033760694,0.038626388,6.782643e-05,7.535702e-06,0.9609606
980,1,odd,0.0030105945,0.9255349,0.037001416,0.0005211402,0.033931985,3.3663517e-05,8.624306e-05,1.6318296e-05,5.4264896e-05,0.99980956,0.0023313898,0.42175898,0.5587388,0.0003548521,0.016815899,0.00015443996,0.008441005,5.9638456e-05,0.017754734,0.9735902,7.4482254e-05,0.0017729315,3.507415e-05,0.00020393985,0.99791354,0.0014728318,0.95897293,0.038356483,0.00010024161,0.0010974936,0.00015525175,0.99931014,0.00040655403,3.2823955e-05,9.514391e-05,0.00016250553,0.8758077,0.0002127621,0.11427953,0.009537401
981,8,even,0.001418476,0.05240507,0.7674783,4.107e-05,0.1786571,6.0622217e-05,0.0011650926,0.0016345854,1.7016493e-05,0.9971227,5.3468742e-05,0.0009871628,0.0003834942,3.3844367e-06,0.99857247,5.2552245e-05,0.00019264598,7.348641e-07,8.8856395e-06,0.9997452,3.0010706e-06,7.936962e-05,3.6307017e-07,3.5643166e-07,0.9999169,0.002845103,0.09258156,0.7554761,2.9109091e-05,0.14906809,0.0013343878,0.45996293,0.35288015,0.00078148546,0.18504106,0.00027234622,0.006054323,7.635337e-07,7.7232195e-05,0.9935953
982,3,odd,0.05975603,0.069566935,1.5494217e-05,0.0005928801,0.87006867,0.0003512533,0.0007893291,8.65275e-06,3.570332e-06,0.9988471,0.07380074,0.89653605,4.7352983e-06,8.1153456e-05,0.029577453,0.007462813,0.99212474,4.663802e-07,8.385142e-06,0.00040353817,0.062415566,0.9221769,7.197113e-07,1.9508107e-05,0.015387249,0.50720173,0.1550231,2.5990525e-05,0.0022070182,0.33554217,0.98861885,0.011376519,1.3889462e-09,4.200686e-06,3.3161857e-07,0.055075224,0.94064564,2.895171e-06,0.0042761266,1.537921e-07
983,6,even,9.081537e-06,5.616683e-06,3.0987906e-06,0.99998116,1.014916e-06,0.0040707453,6.6299576e-06,3.9613216e-05,0.99588,2.9529408e-06,1.0365649e-05,3.7498438e-07,1.1228834e-07,0.9999881,1.112694e-06,6.4546106e-09,4.855719e-09,2.6133287e-07,0.99999976,2.2689136e-12,3.8757878e-07,2.2358668e-08,5.481659e-07,0.99999905,4.5273088e-10,8.687656e-06,2.0979274e-05,3.3001302e-06,0.9999628,4.170395e-06,2.1318169e-08,3.059016e-07,5.20217e-08,0.99999964,3.7748255e-10,1.3365755e-09,2.2218898e-09,3.246643e-08,1.0,3.214147e-12
984,2,even,5.0063897e-13,1.0,5.3168354e-17,3.9100215e-18,2.0133057e-14,1.989192e-12,1.0,3.1546922e-16,1.7696963e-16,3.4293719e-13,1.2033942e-08,1.0,3.821672e-09,3.8867455e-12,3.5402944e-11,1.7185847e-13,1.0,7.735793e-12,7.111536e-10,2.3673028e-12,3.3428073e-13,1.0,3.0455364e-13,9.0256104e-14,2.305219e-13,4.8341903e-12,1.0,5.763387e-16,2.3804407e-17,6.8461045e-14,8.146711e-15,1.0,1.9666651e-13,5.0608885e-11,3.9717497e-13,3.9993893e-09,0.66527236,4.9276414e-06,0.33472258,1.6044332e-07
985,0,even,1.0,1.2890014e-08,4.229508e-14,8.336002e-09,6.1511063e-10,1.0,4.8135814e-08,5.2143485e-09,5.293301e-09,2.7819034e-09,1.0,7.772243e-10,8.927369e-14,7.2133695e-09,6.362273e-11,1.0,2.7093041e-09,4.0772562e-11,7.633708e-11,6.564978e-13,1.0,2.1722163e-10,7.437067e-13,1.3899452e-10,3.953414e-13,1.0,5.8361216e-08,1.5202102e-14,1.3738161e-08,4.041906e-09,0.9814937,4.376791e-05,1.2903795e-09,0.018461445,1.0348305e-06,0.999553,7.738341e-08,1.07539755e-07,0.00044665718,3.439625e-11
986,5,odd,3.7291593e-05,1.6886403e-05,9.534058e-10,2.1746391e-05,0.99992406,0.99993515,4.403454e-06,1.01100704e-10,3.4996197e-09,6.0468014e-05,6.653653e-05,1.8427439e-06,8.710143e-11,1.8563147e-08,0.9999316,0.30101886,0.18526375,1.8603674e-07,0.3336364,0.1800808,0.0838536,0.0010676377,2.50015e-09,6.7613432e-06,0.915072,1.5847028e-06,1.2872872e-06,6.838053e-11,6.1888585e-07,0.99999654,5.469676e-07,0.00035169625,1.2153771e-09,0.8337851,0.16586258,1.641511e-06,2.043558e-06,1.9748711e-08,0.99727947,0.0027169143
987,4,even,3.682342e-05,4.243589e-08,0.99994075,2.2387827e-05,4.918011e-09,2.2529062e-05,4.7425036e-08,0.99990773,6.974485e-05,5.4493196e-08,0.00026239775,3.0874265e-09,0.99932146,0.00041610363,1.6439795e-08,2.6430387e-08,3.0103784e-08,1.0,1.6301003e-08,1.7167001e-10,2.2948585e-07,3.0718352e-09,0.99999964,7.997809e-08,4.4200751e-10,9.042388e-05,2.64878e-07,0.99979657,0.00011274833,4.002211e-08,1.8956165e-05,1.9346905e-06,0.99996877,1.0279519e-05,1.2222105e-07,4.4258177e-06,5.729725e-07,0.9999875,6.9402686e-06,6.117015e-07
988,0,even,0.9957579,0.0015925461,7.876268e-08,0.0015905625,0.0010589542,0.99958223,0.00038291595,3.0310202e-05,1.1654213e-06,3.4614095e-06,0.9998153,2.628557e-05,6.862495e-08,0.00015101122,7.268606e-06,0.6716408,0.296453,0.030510398,0.000941054,0.00045473344,0.99793917,0.0019177678,3.0596882e-05,6.383119e-05,4.8557617e-05,0.9944041,0.0012987594,4.9841727e-08,0.002820572,0.0014765612,0.00035820607,1.7389268e-05,9.558762e-09,0.99962366,6.827562e-07,0.26508406,0.0009140637,0.004579035,0.72937083,5.1973988e-05
989,2,even,0.30200437,0.69799566,6.7005607e-12,1.1282778e-10,1.0344116e-08,5.236192e-10,1.0,3.7880647e-16,2.5514447e-17,4.0359193e-13,0.63711655,0.36288345,4.7641283e-11,5.512592e-10,1.0009597e-10,1.1519122e-13,1.0,6.0003886e-15,7.983834e-16,6.467683e-14,2.1641014e-11,1.0,3.4356406e-15,2.2323318e-16,8.5473994e-13,0.9875793,0.01242072,1.422686e-12,2.4649255e-10,6.1261574e-10,1.9092423e-07,0.99999774,2.4041483e-10,2.0424322e-06,1.8047266e-09,1.5544799e-10,0.9984383,2.2848972e-09,0.0015617538,3.8217615e-10
990,1,odd,0.037915144,0.60431796,0.34231117,0.0016530178,0.013802685,0.004648093,0.13699208,0.007018026,0.003858297,0.8474835,0.0036521675,0.42871952,0.5671375,0.00017382878,0.0003171141,0.0002554431,0.13699488,4.2634897e-06,0.006622633,0.8561228,0.001244258,0.91401845,0.00022759562,0.0025668205,0.081942864,0.0181774,0.15059336,0.830283,0.00029105743,0.0006551585,0.0026775987,0.68853676,0.30809432,0.0006708587,2.039706e-05,0.00016092235,0.99353796,4.9880433e-05,0.0034574883,0.0027937242
991,8,even,0.0013719572,0.0109283645,0.79652935,0.0036915008,0.18747886,0.0002281995,0.0003476903,0.02836121,0.00057470356,0.9704882,0.0017408828,0.0047652014,0.015118473,0.0011220309,0.9772534,0.007821561,0.00013499735,0.0006761122,0.0035624108,0.9878049,0.00039403327,3.647877e-05,0.0013684452,0.00017562506,0.9980254,0.0013504688,0.011285972,0.926574,0.0024858902,0.058303643,0.003693163,0.05294539,0.017662678,0.003649907,0.92204887,0.19088459,0.0051898314,0.0021613585,0.5285574,0.27320683
992,8,even,0.00064713246,0.006703918,0.00012255315,0.00018459887,0.9923419,8.719489e-06,8.1666345e-05,5.074645e-05,1.9337845e-06,0.99985695,0.0011618808,0.04789108,0.0011594169,0.00010021346,0.9496874,5.3790038e-05,0.006040903,4.706596e-07,0.0003128132,0.99359196,8.325231e-06,6.709858e-05,2.5097129e-06,5.3591725e-06,0.9999167,0.0023659186,0.038462505,0.0001452732,0.00027022755,0.95875615,0.0004737052,0.99154353,0.00023977591,0.0022650664,0.0054777996,0.0050711865,0.049773194,9.142433e-05,0.8806206,0.06444359
993,9,odd,0.0006647924,2.4084187e-05,0.9992125,1.564432e-06,9.7127886e-05,4.8866795e-08,3.9058218e-08,0.99999976,1.7799941e-08,8.616922e-08,1.6831154e-05,6.0155173e-07,0.99997914,2.1230408e-08,3.4702198e-06,0.00064142456,0.0014862063,0.8988193,9.239076e-06,0.099043794,3.019859e-06,2.3605512e-06,0.99998856,8.934142e-08,6.0103653e-06,0.0030382685,6.126927e-05,0.9965312,2.4804285e-06,0.00036688327,0.46462494,0.0061927126,0.06987657,3.8898797e-05,0.45926687,0.00070421677,0.8702492,0.00029211407,6.197121e-07,0.12875384
